Author	Sentence
Paul	For God, who commanded the light to shine out of darkness, hath shined in our hearts, to [give] the light of the knowledge of the glory of God in the face of Jesus Christ.
Paul	But we have this treasure in earthen vessels, that the excellency of the power may be of God, and not of us.
Paul	[We are] troubled on every side, yet not distressed; [we are] perplexed, but not in despair;
Paul	Persecuted, but not forsaken; cast down, but not destroyed;
Paul	Always bearing about in the body the dying of the Lord Jesus, that the life also of Jesus might be made manifest in our body.
Paul	For we which live are alway delivered unto death for Jesus’ sake, that the life also of Jesus might be made manifest in our mortal flesh.
Paul	So then death worketh in us, but life in you.
Paul	We having the same spirit of faith, according as it is written, I believed, and therefore have I spoken; we also believe, and therefore speak;
Paul	Knowing that he which raised up the Lord Jesus shall raise up us also by Jesus, and shall present [us] with you.
Paul	For all things [are] for your sakes, that the abundant grace might through the thanksgiving of many redound to the glory of God.
Paul	For which cause we faint not; but though our outward man perish, yet the inward [man] is renewed day by day.
Paul	For our light affliction, which is but for a moment, worketh for us a far more exceeding [and] eternal weight of glory;
Paul	While we look not at the things which are seen, but at the things which are not seen: for the things which are seen [are] temporal; but the things which are not seen [are] eternal.
Paul	For we know that if our earthly house of [this] tabernacle were dissolved, we have a building of God, an house not made with hands, eternal in the heavens.
Paul	For in this we groan, earnestly desiring to be clothed upon with our house which is from heaven:
Paul	If so be that being clothed we shall not be found naked.
Paul	For we that are in [this] tabernacle do groan, being burdened: not for that we would be unclothed, but clothed upon, that mortality might be swallowed up of life.
Paul	Now he that hath wrought us for the selfsame thing [is] God, who also hath given unto us the earnest of the Spirit.
Paul	Therefore [we are] always confident, knowing that, whilst we are at home in the body, we are absent from the Lord:
Paul	(For we walk by faith, not by sight:)
Paul	We are confident, [I say], and willing rather to be absent from the body, and to be present with the Lord.
Paul	Wherefore we labour, that, whether present or absent, we may be accepted of him.
Paul	For we must all appear before the judgment seat of Christ; that every one may receive the things [done] in [his] body, according to that he hath done, whether [it be] good or bad.
Paul	Knowing therefore the terror of the Lord, we persuade men; but we are made manifest unto God; and I trust also are made manifest in your consciences.
Paul	For we commend not ourselves again unto you, but give you occasion to glory on our behalf, that ye may have somewhat to [answer] them which glory in appearance, and not in heart.
Paul	For whether we be beside ourselves, [it is] to God: or whether we be sober, [it is] for your cause.
Paul	For the love of Christ constraineth us; because we thus judge, that if one died for all, then were all dead:
Paul	And [that] he died for all, that they which live should not henceforth live unto themselves, but unto him which died for them, and rose again.
Paul	Wherefore henceforth know we no man after the flesh: yea, though we have known Christ after the flesh, yet now henceforth know we [him] no more.
Paul	Therefore if any man [be] in Christ, [he is] a new creature: old things are passed away; behold, all things are become new.
Paul	And all things [are] of God, who hath reconciled us to himself by Jesus Christ, and hath given to us the ministry of reconciliation;
Paul	To wit, that God was in Christ, reconciling the world unto himself, not imputing their trespasses unto them; and hath committed unto us the word of reconciliation.
Paul	Now then we are ambassadors for Christ, as though God did beseech [you] by us: we pray [you] in Christ’s stead, be ye reconciled to God.
Paul	For he hath made him [to be] sin for us, who knew no sin; that we might be made the righteousness of God in him.
Paul	We then, [as] workers together [with him], beseech [you] also that ye receive not the grace of God in vain.
Paul	(For he saith, I have heard thee in a time accepted, and in the day of salvation have I succoured thee: behold, now [is] the accepted time; behold, now [is] the day of salvation.)
Paul	Giving no offence in any thing, that the ministry be not blamed:
Paul	But in all [things] approving ourselves as the ministers of God, in much patience, in afflictions, in necessities, in distresses,
Paul	In stripes, in imprisonments, in tumults, in labours, in watchings, in fastings;
Paul	By pureness, by knowledge, by longsuffering, by kindness, by the Holy Ghost, by love unfeigned,
Paul	By the word of truth, by the power of God, by the armour of righteousness on the right hand and on the left,
Paul	By honour and dishonour, by evil report and good report: as deceivers, and [yet] true;
Paul	As unknown, and [yet] well known; as dying, and, behold, we live; as chastened, and not killed;
Paul	As sorrowful, yet alway rejoicing; as poor, yet making many rich; as having nothing, and [yet] possessing all things.
Paul	O [ye] Corinthians, our mouth is open unto you, our heart is enlarged.
Paul	Ye are not straitened in us, but ye are straitened in your own bowels.
Paul	Now for a recompence in the same, (I speak as unto [my] children,) be ye also enlarged.
Paul	Be ye not unequally yoked together with unbelievers: for what fellowship hath righteousness with unrighteousness?
Paul	and what communion hath light with darkness?
Paul	And what concord hath Christ with Belial?
Paul	or what part hath he that believeth with an infidel?
Paul	And what agreement hath the temple of God with idols?
Paul	for ye are the temple of the living God; as God hath said, I will dwell in them, and walk in [them]; and I will be their God, and they shall be my people.
Paul	Wherefore come out from among them, and be ye separate, saith the Lord, and touch not the unclean [thing]; and I will receive you,
Paul	And will be a Father unto you, and ye shall be my sons and daughters, saith the Lord Almighty.
Paul	Having therefore these promises, dearly beloved, let us cleanse ourselves from all filthiness of the flesh and spirit, perfecting holiness in the fear of God.
Paul	Receive us; we have wronged no man, we have corrupted no man, we have defrauded no man.
