label	text	textid
John	We know that God spake unto Moses: [as for] this [fellow], we know not from whence he is.	4010
John	The man answered and said unto them, Why herein is a marvellous thing, that ye know not from whence he is, and [yet] he hath opened mine eyes.	4011
John	Now we know that God heareth not sinners: but if any man be a worshipper of God, and doeth his will, him he heareth.	4012
John	Since the world began was it not heard that any man opened the eyes of one that was born blind.	4013
John	If this man were not of God, he could do nothing.	4014
John	They answered and said unto him, Thou wast altogether born in sins, and dost thou teach us?	4015
John	And they cast him out.	4016
John	Jesus heard that they had cast him out; and when he had found him, he said unto him, Dost thou believe on the Son of God?	4017
John	He answered and said, Who is he, Lord, that I might believe on him?	4018
John	And Jesus said unto him, Thou hast both seen him, and it is he that talketh with thee.	4019
John	And he said, Lord, I believe.	4020
John	And he worshipped him.	4021
John	And Jesus said, For judgment I am come into this world, that they which see not might see; and that they which see might be made blind.	4022
John	And [some] of the Pharisees which were with him heard these words, and said unto him, Are we blind also?	4023
John	Jesus said unto them, If ye were blind, ye should have no sin: but now ye say, We see; therefore your sin remaineth.	4024
John	Verily, verily, I say unto you, He that entereth not by the door into the sheepfold, but climbeth up some other way, the same is a thief and a robber.	4025
John	But he that entereth in by the door is the shepherd of the sheep.	4026
John	To him the porter openeth; and the sheep hear his voice: and he calleth his own sheep by name, and leadeth them out.	4027
John	And when he putteth forth his own sheep, he goeth before them, and the sheep follow him: for they know his voice.	4028
John	And a stranger will they not follow, but will flee from him: for they know not the voice of strangers.	4029
John	This parable spake Jesus unto them: but they understood not what things they were which he spake unto them.	4030
John	Then said Jesus unto them again, Verily, verily, I say unto you, I am the door of the sheep.	4031
John	All that ever came before me are thieves and robbers: but the sheep did not hear them.	4032
John	I am the door: by me if any man enter in, he shall be saved, and shall go in and out, and find pasture.	4033
John	The thief cometh not, but for to steal, and to kill, and to destroy: I am come that they might have life, and that they might have [it] more abundantly.	4034
John	I am the good shepherd: the good shepherd giveth his life for the sheep.	4035
John	But he that is an hireling, and not the shepherd, whose own the sheep are not, seeth the wolf coming, and leaveth the sheep, and fleeth: and the wolf catcheth them, and scattereth the sheep.	4036
John	The hireling fleeth, because he is an hireling, and careth not for the sheep.	4037
John	I am the good shepherd, and know my [sheep], and am known of mine.	4038
John	As the Father knoweth me, even so know I the Father: and I lay down my life for the sheep.	4039
John	And other sheep I have, which are not of this fold: them also I must bring, and they shall hear my voice; and there shall be one fold, [and] one shepherd.	4040
John	Therefore doth my Father love me, because I lay down my life, that I might take it again.	4041
John	No man taketh it from me, but I lay it down of myself.	4042
John	I have power to lay it down, and I have power to take it again.	4043
John	This commandment have I received of my Father.	4044
John	There was a division therefore again among the Jews for these sayings.	4045
John	And many of them said, He hath a devil, and is mad; why hear ye him?	4046
John	Others said, These are not the words of him that hath a devil.	4047
John	Can a devil open the eyes of the blind?	4048
John	And it was at Jerusalem the feast of the dedication, and it was winter.	4049
John	And Jesus walked in the temple in Solomon’s porch.	4050
John	Then came the Jews round about him, and said unto him, How long dost thou make us to doubt?	4051
John	If thou be the Christ, tell us plainly.	4052
John	Jesus answered them, I told you, and ye believed not: the works that I do in my Father’s name, they bear witness of me.	4053
John	But ye believe not, because ye are not of my sheep, as I said unto you.	4054
John	My sheep hear my voice, and I know them, and they follow me:	4055
John	And I give unto them eternal life; and they shall never perish, neither shall any [man] pluck them out of my hand.	4056
John	My Father, which gave [them] me, is greater than all; and no [man] is able to pluck [them] out of my Father’s hand.	4057
John	I and [my] Father are one.	4058
John	Then the Jews took up stones again to stone him.	4059
John	Jesus answered them, Many good works have I shewed you from my Father; for which of those works do ye stone me?	4060
John	The Jews answered him, saying, For a good work we stone thee not; but for blasphemy; and because that thou, being a man, makest thyself God.	4061
John	Jesus answered them, Is it not written in your law, I said, Ye are gods?	4062
John	If he called them gods, unto whom the word of God came, and the scripture cannot be broken;	4063
John	Say ye of him, whom the Father hath sanctified, and sent into the world, Thou blasphemest; because I said, I am the Son of God?	4064
John	If I do not the works of my Father, believe me not.	4065
John	But if I do, though ye believe not me, believe the works: that ye may know, and believe, that the Father [is] in me, and I in him.	4066
John	Therefore they sought again to take him: but he escaped out of their hand,	4067
John	And went away again beyond Jordan into the place where John at first baptized; and there he abode.	4068
John	And many resorted unto him, and said, John did no miracle: but all things that John spake of this man were true.	4069
