Author	Sentence
John	For true and righteous [are] his judgments: for he hath judged the great whore, which did corrupt the earth with her fornication, and hath avenged the blood of his servants at her hand.
John	And again they said, Alleluia.
John	And her smoke rose up for ever and ever.
John	And the four and twenty elders and the four beasts fell down and worshipped God that sat on the throne, saying, Amen; Alleluia.
John	And a voice came out of the throne, saying, Praise our God, all ye his servants, and ye that fear him, both small and great.
John	And I heard as it were the voice of a great multitude, and as the voice of many waters, and as the voice of mighty thunderings, saying, Alleluia: for the Lord God omnipotent reigneth.
John	Let us be glad and rejoice, and give honour to him: for the marriage of the Lamb is come, and his wife hath made herself ready.
John	And to her was granted that she should be arrayed in fine linen, clean and white: for the fine linen is the righteousness of saints.
John	And he saith unto me, Write, Blessed [are] they which are called unto the marriage supper of the Lamb.
John	And he saith unto me, These are the true sayings of God.
John	And I fell at his feet to worship him.
John	And he said unto me, See [thou do it] not: I am thy fellowservant, and of thy brethren that have the testimony of Jesus: worship God: for the testimony of Jesus is the spirit of prophecy.
John	And I saw heaven opened, and behold a white horse; and he that sat upon him [was] called Faithful and True, and in righteousness he doth judge and make war.
John	His eyes [were] as a flame of fire, and on his head [were] many crowns; and he had a name written, that no man knew, but he himself.
John	And he [was] clothed with a vesture dipped in blood: and his name is called The Word of God.
John	And the armies [which were] in heaven followed him upon white horses, clothed in fine linen, white and clean.
John	And out of his mouth goeth a sharp sword, that with it he should smite the nations: and he shall rule them with a rod of iron: and he treadeth the winepress of the fierceness and wrath of Almighty God.
John	And he hath on [his] vesture and on his thigh a name written, KING OF KINGS, AND LORD OF LORDS.
John	And I saw an angel standing in the sun; and he cried with a loud voice, saying to all the fowls that fly in the midst of heaven, Come and gather yourselves together unto the supper of the great God;
John	That ye may eat the flesh of kings, and the flesh of captains, and the flesh of mighty men, and the flesh of horses, and of them that sit on them, and the flesh of all [men, both] free and bond, both small and great.
John	And I saw the beast, and the kings of the earth, and their armies, gathered together to make war against him that sat on the horse, and against his army.
John	And the beast was taken, and with him the false prophet that wrought miracles before him, with which he deceived them that had received the mark of the beast, and them that worshipped his image.
John	These both were cast alive into a lake of fire burning with brimstone.
John	And the remnant were slain with the sword of him that sat upon the horse, which [sword] proceeded out of his mouth: and all the fowls were filled with their flesh.
John	And I saw an angel come down from heaven, having the key of the bottomless pit and a great chain in his hand.
John	And he laid hold on the dragon, that old serpent, which is the Devil, and Satan, and bound him a thousand years,
John	And cast him into the bottomless pit, and shut him up, and set a seal upon him, that he should deceive the nations no more, till the thousand years should be fulfilled: and after that he must be loosed a little season.
